"cpc_subclass","year","appearance_count","appearance_count_log","alt_count","alt_log","group_count","group_log","yearly_degree","cumulative_degree","yearly_degree_log","cumulative_degree_log","degree","closeness","betweenness","eigenvector","degree_log","closeness_log","betweenness_log","eigenvector_log","funded_count","funded_log","log_economic_output","section","class","closeness_sqrt","eigenvector_sqrt","alt_sqrt"
"H03L",2013,1576,7.36327958696304,9,2.30258509299405,102,4.63472898822964,42,393,3.76120011569356,5.97635090929793,84,0,27.302226804296,0.0184891614893486,4.44265125649032,0,3.34294048721781,0.018320314987795,333,5.8111409929767,15.5951578027971,"H","H03",0,0.135974856092399,3
"H03M",2013,4368,8.38228942895144,9,2.30258509299405,737,6.60394382460047,67,510,4.21950770517611,6.2363695902037,134,0,180.80399928894,0.0304173832558247,4.90527477843843,0,5.20292917979042,0.0299639466214413,731,6.59578051396131,15.5497820741576,"H","H03",0,0.174405800522301,3
"H04B",2013,9839,9.1942109900463,11,2.484906649788,920,6.82546003625531,138,1099,4.93447393313069,7.00306545878646,276,0,900.274303291235,0.0607853555871157,5.62401750618734,0,6.80380965443945,0.059009535289234,2457,7.80710329012598,15.5508078013151,"H","H04",0,0.246546862862044,3.3166247903554
"H04H",2013,1586,7.36960072052641,11,2.484906649788,179,5.19295685089021,41,385,3.73766961828337,5.95583736946483,82,0,25.9875796097435,0.0181104534349218,4.4188406077966,0,3.29537674571128,0.0179484126698171,20,3.04452243772342,14.5202347913836,"H","H04",0,0.134575084747964,3.3166247903554
"H04J",2013,2203,7.6980291702728,11,2.484906649788,325,5.78689738136671,58,429,4.07753744390572,6.06378520868761,116,0,84.626069068645,0.0280216764983712,4.76217393479776,0,4.44998978197767,0.0276362528985746,418,6.03787091992214,15.4535549088197,"H","H04",0,0.167396763703398,3.3166247903554
"H04K",2013,231,5.44673737166631,11,2.484906649788,55,4.02535169073515,38,284,3.66356164612965,5.65248918026865,76,0,28.0440329839352,0.0173322748746201,4.34380542185368,0,3.36881305717137,0.0171837843288743,185,5.2257466737132,15.4344792556978,"H","H04",0,0.13165209787398,3.3166247903554
"H04L",2013,65820,11.0946942153324,11,2.484906649788,2235,7.71244383427499,168,1325,5.12989871492307,7.18992217074581,336,0,1518.79285484053,0.0707403433401005,5.82008293035236,0,7.32632932484322,0.0683503188783261,4246,8.35396813031327,14.7526646125294,"H","H04",0,0.265970568559945,3.3166247903554
"H04M",2013,10993,9.30510494842061,11,2.484906649788,1103,7.00669522683704,126,936,4.84418708645859,6.84268328223842,252,0,608.723970579641,0.0572657700014819,5.53338948872752,0,6.41300634750857,0.0556861133164244,122,4.81218435537242,15.1923806038481,"H","H04",0,0.239302674455347,3.3166247903554
"H04N",2013,63353,11.0564933250346,11,2.484906649788,2772,7.92768504561578,209,1522,5.34710753071747,7.32843735289516,418,0,3608.25735295292,0.0853312235851897,6.03787091992214,0,8.19125731076016,0.0818852155991552,1966,7.58426481838906,15.204990246216,"H","H04",0,0.292115086199241,3.3166247903554
"H04Q",2013,940,6.84694313958538,11,2.484906649788,649,6.47697236288968,89,657,4.49980967033027,6.48920493132532,178,0,323.327086120043,0.0422811385106613,5.18738580584075,0,5.78175253162646,0.0414117135720241,300,5.70711026474888,15.0174002954804,"H","H04",0,0.205623779049655,3.3166247903554
"H04R",2013,2433,7.79729127354747,11,2.484906649788,357,5.8805329864007,124,881,4.8283137373023,6.78219205600679,248,0,1100.38112180939,0.0565017780023651,5.51745289646471,0,7.00432023650479,0.0549632409900832,401,5.99645208861902,14.8365992802809,"H","H04",0,0.237701026506755,3.3166247903554
"H04S",2013,273,5.61312810638807,11,2.484906649788,40,3.71357206670431,31,250,3.46573590279973,5.52545293913178,62,0,8.5011233164841,0.0151776177018575,4.14313472639153,0,2.25141003545668,0.0150635899940067,40,3.71357206670431,15.2689600043733,"H","H04",0,0.12319747441347,3.3166247903554
"H04W",2013,22706,10.0304285259773,11,2.484906649788,639,6.46146817635372,141,902,4.95582705760126,6.80572255341699,282,0,786.134447149473,0.0620911731209774,5.64544689764324,0,6.66839906883245,0.0602397695312133,1171,7.06646697013696,14.7485529390393,"H","H04",0,0.249181004735468,3.3166247903554
"H05B",2013,4294,8.36520683441836,5,1.79175946922805,575,6.35610766069589,236,1659,5.46806014113513,7.41457288135059,472,0,3897.00949334227,0.0988202159880923,6.15909538849193,0,8.26822131550381,0.0942370733115385,611,6.41673228251233,15.5575299980334,"H","H05",0,0.314356829078187,2.23606797749979
"H05C",2013,11,2.484906649788,5,1.79175946922805,5,1.79175946922805,10,55,2.39789527279837,4.02535169073515,20,0,2.77887144164957,0.00401730093556336,3.04452243772342,0,1.3294254046433,0.00400925312860128,9,2.30258509299405,15.5656569494332,"H","H05",0,0.0633821815304851,2.23606797749979
"H05F",2013,15,2.77258872223978,5,1.79175946922805,8,2.19722457733622,13,81,2.63905732961526,4.40671924726425,26,0,1.97413369580013,0.0077303895816171,3.29583686600433,0,1.08995280190315,0.00770066321936457,16,2.83321334405622,15.2545283808698,"H","H05",0,0.0879226340689194,2.23606797749979
"H05G",2013,210,5.35185813347607,5,1.79175946922805,43,3.78418963391826,20,169,3.04452243772342,5.13579843705026,40,0,2.23465765313364,0.0116675292968177,3.71357206670431,0,1.17392309642822,0.0115999885251806,147,4.99721227376411,15.3106353644009,"H","H05",0,0.108016338101316,2.23606797749979
"H05H",2013,367,5.90808293816893,5,1.79175946922805,207,5.33753807970132,75,553,4.33073334028633,6.31716468674728,150,0,380.016282966068,0.0343754990767341,5.01727983681492,0,5.94284211165723,0.0337978620742766,794,6.67834211465433,15.3490535507784,"H","H05",0,0.185406308082368,2.23606797749979
"H05K",2013,5280,8.57187075270693,5,1.79175946922805,1357,7.21376830811864,249,1816,5.52146091786225,7.50494206839617,498,0,3778.45991525975,0.106924192022869,6.21260609575152,0,8.23733639884446,0.101585170824118,1476,7.29776828253138,15.4217702067633,"H","H05",0,0.326992648270368,2.23606797749979
"H10B",2013,4254,8.35585004100747,2,1.09861228866811,122,4.81218435537242,45,322,3.8286413964891,5.77765232322266,90,0,31.56788441277,0.0244935679670498,4.51085950651685,0,3.48332666209004,0.024198410460467,325,5.78689738136671,NA,"H","H10",0,0.156504210700702,1.4142135623731
"H10K",2013,5670,8.64312074801403,2,1.09861228866811,348,5.85507192220243,97,725,4.58496747867057,6.5875500148248,194,0,185.438805055801,0.0499094624607646,5.27299955856375,0,5.22810306221453,0.0487039342238938,1569,7.35883089834235,NA,"H","H10",0,0.223404257928905,1.4142135623731
"H10N",2013,4777,8.47177732788576,2,1.09861228866811,254,5.54126354515843,162,1061,5.09375020080676,6.96790920180188,324,0,1295.68473328598,0.0737959302828303,5.78382518232974,0,7.16756608097275,0.0711999689850227,2109,7.65444322647011,NA,"H","H10",0,0.271654063622892,1.4142135623731
"A01B",2014,413,6.02586597382531,11,2.484906649788,322,5.77765232322266,52,356,3.97029191355212,5.87773578177964,104,0,54.0815862709133,0.0222094463049389,4.65396035015752,0,4.00881547284506,0.0219664084607213,20,3.04452243772342,13.1195233483369,"A","A01",0,0.149028340609895,3.3166247903554
"A01C",2014,473,6.16120732169508,11,2.484906649788,147,4.99721227376411,60,405,4.11087386417331,6.00635315960173,120,0,184.072031397501,0.0239165666437185,4.79579054559674,0,5.22074510820323,0.023635045410819,35,3.58351893845611,13.1195233483369,"A","A01",0,0.154649819410559,3.3166247903554
"A01D",2014,668,6.50578406012823,11,2.484906649788,512,6.24027584517077,88,543,4.48863636973214,6.29894924685594,176,0,365.531986079604,0.0348705237033908,5.17614973257383,0,5.90408579195127,0.0342763210208211,24,3.2188758248682,13.9318273340624,"A","A01",0,0.186736508758707,3.3166247903554
"A01F",2014,139,4.9416424226093,11,2.484906649788,162,5.09375020080676,19,157,2.99573227355399,5.06259503302697,38,0,6.16776063964714,0.00841770752956147,3.66356164612965,0,1.9695932822087,0.00838247620280084,17,2.89037175789616,13.7709569742208,"A","A01",0,0.0917480655358001,3.3166247903554
"A01G",2014,649,6.47697236288968,11,2.484906649788,292,5.68017260901707,148,955,5.00394630594546,6.8627579130514,296,0,1566.34273695931,0.0539590371233291,5.6937321388027,0,7.35713694017527,0.0525535851545725,118,4.77912349311153,13.2906829922906,"A","A01",0,0.232290845974027,3.3166247903554
"A01H",2014,2221,7.70616297019958,11,2.484906649788,169,5.13579843705026,33,272,3.52636052461616,5.60947179518496,66,0,29.6780602153763,0.00972941377681381,4.20469261939097,0,3.42354774814348,0.00968238780796672,173,5.15905529921453,15.5133303792605,"A","A01",0,0.0986377908147471,3.3166247903554
"A01J",2014,225,5.42053499927229,11,2.484906649788,95,4.56434819146784,31,143,3.46573590279973,4.969813299576,62,0,31.5478316673679,0.0146914422248666,4.14313472639153,0,3.48271075099382,0.014584568469037,4,1.6094379124341,15.6070758416729,"A","A01",0,0.121208259722127,3.3166247903554
"A01K",2014,1772,7.48042830607421,11,2.484906649788,609,6.41345895716736,199,1412,5.29831736654804,7.25347038268453,398,0,3549.62344399424,0.0708797573571657,5.98896141688986,0,8.17487848507697,0.0684805137875138,1151,7.04925484125584,13.4949971197852,"A","A01",0,0.266232524979886,3.3166247903554
"A01L",2014,19,2.99573227355399,11,2.484906649788,17,2.89037175789616,10,44,2.39789527279837,3.80666248977032,20,0,0.456641824239365,0.00519337496974503,3.04452243772342,0,0.376133665996044,0.00517993590726917,0,0,15.6070759416729,"A","A01",0,0.0720650745489452,3.3166247903554
"A01M",2014,460,6.13339804299665,11,2.484906649788,169,5.13579843705026,99,633,4.60517018598809,6.45204895443723,198,0,606.514845575465,0.0367004408410854,5.29330482472449,0,6.40937661207738,0.0360430165818012,76,4.34380542185368,13.8936079007288,"A","A01",0,0.191573591189092,3.3166247903554
"A01N",2014,3480,8.15507488781144,11,2.484906649788,284,5.65248918026865,141,976,4.95582705760126,6.88448665204278,282,0,2131.42152691176,0.0515873699582255,5.64544689764324,0,7.66501348005417,0.0503008034916753,1134,7.0343879299155,15.4219223986162,"A","A01",0,0.227128531801325,3.3166247903554
"A01P",2014,1,0.693147180559945,11,2.484906649788,13,2.63905732961526,1,1,0.693147180559945,0.693147180559945,2,0,0,0.000387853753327075,1.09861228866811,0,0,0.00038777855750277,14,2.70805020110221,NA,"A","A01",0,0.0196940029787515,3.3166247903554
"A21B",2014,69,4.24849524204936,2,1.09861228866811,54,4.00733318523247,22,142,3.13549421592915,4.96284463025991,44,0,23.3123578058961,0.00674824055976135,3.80666248977032,0,3.19098477276089,0.00672557310425538,4,1.6094379124341,15.6070758416729,"A","A21",0,0.0821476753156251,1.4142135623731
"A21C",2014,109,4.70048036579242,2,1.09861228866811,104,4.65396035015752,27,199,3.3322045101752,5.29831736654804,54,0,21.0019594086409,0.0103834461935095,4.00733318523247,0,3.09113151342148,0.010329908501001,1,0.693147180559945,15.6070758416729,"A","A21",0,0.101899196235836,1.4142135623731
"A21D",2014,231,5.44673737166631,2,1.09861228866811,118,4.77912349311153,44,426,3.80666248977032,6.05678401322862,88,0,185.144909598381,0.0130025886118543,4.48863636973214,0,5.22652545424717,0.0129187806550427,33,3.52636052461616,15.6070758416729,"A","A21",0,0.114028893758794,1.4142135623731
"A22B",2014,70,4.26267987704132,1,0.693147180559945,58,4.07753744390572,25,186,3.25809653802148,5.23110861685459,50,0,69.9248835297609,0.00840411571207204,3.93182563272433,0,4.26162133853299,0.00836899775137486,5,1.79175946922805,15.5250040924038,"A","A22",0,0.0916739641996136,1
"A22C",2014,296,5.6937321388027,1,0.693147180559945,177,5.18178355029209,43,345,3.78418963391826,5.84643877505772,86,0,71.080906386239,0.0170254024117793,4.46590811865458,0,4.27778918794687,0.0168820945438433,12,2.56494935746154,15.309346309378,"A","A22",0,0.130481425543176,1
"A23B",2014,204,5.32300997913841,10,2.39789527279837,135,4.91265488573605,62,441,4.14313472639153,6.0913098820777,124,0,133.455852942387,0.0229256630030874,4.8283137373023,0,4.90123591425071,0.022666818643079,47,3.87120101090789,15.2944709864239,"A","A23",0,0.151412228710522,3.16227766016838
"A23C",2014,230,5.44241771052179,10,2.39789527279837,257,5.55295958492162,38,375,3.66356164612965,5.92958914338989,76,0,41.998022768458,0.0123917068020998,4.34380542185368,0,3.76115413250747,0.0123155580334904,47,3.87120101090789,15.5546205678204,"A","A23",0,0.111318043470499,3.16227766016838
"A23D",2014,367,5.90808293816893,10,2.39789527279837,21,3.09104245335832,42,295,3.76120011569356,5.69035945432406,84,0,45.4272120226616,0.0132489735995045,4.44265125649032,0,3.83788575333387,0.0131619735472378,21,3.09104245335832,15.5023252877085,"A","A23",0,0.115104185847016,3.16227766016838
"A23F",2014,136,4.91998092582813,10,2.39789527279837,83,4.43081679884331,32,194,3.49650756146648,5.27299955856375,64,0,36.4247143539707,0.0108503006031895,4.17438726989564,0,3.62233129778413,0.0107918584548072,3,1.38629436111989,15.6070758416729,"A","A23",0,0.104164776211488,3.16227766016838
"A23G",2014,518,6.25190388316589,10,2.39789527279837,300,5.70711026474888,59,607,4.0943445622221,6.41017488196617,118,0,98.5844479801487,0.0207898584176811,4.77912349311153,0,4.60100600762106,0.0205766986233794,24,3.2188758248682,15.6070758416729,"A","A23",0,0.144186887121129,3.16227766016838
"A23J",2014,92,4.53259949315326,10,2.39789527279837,61,4.12713438504509,29,276,3.40119738166216,5.62401750618734,58,0,21.0749189719765,0.00867470239836643,4.07753744390572,0,3.09444207590465,0.00863729335339902,41,3.73766961828337,15.4547141647123,"A","A23",0,0.0931380824280081,3.16227766016838
"A23K",2014,1031,6.93925394604151,10,2.39789527279837,71,4.27666611901606,85,544,4.45434729625351,6.30078579466324,170,0,440.15877185165,0.0262275445365384,5.14166355650266,0,6.08940483752721,0.0258895004601255,142,4.96284463025991,15.2844300292952,"A","A23",0,0.161949203568707,3.16227766016838
"A23L",2014,2971,7.99699040583765,10,2.39789527279837,436,6.07993319509559,152,1136,5.03043792139244,7.03614849375054,304,0,2260.09127890604,0.0506026594965763,5.72031177660741,0,7.72360284249627,0.0493639609418838,457,6.12686918411419,15.4060309767939,"A","A23",0,0.224950348958556,3.16227766016838
"A23N",2014,73,4.30406509320417,10,2.39789527279837,75,4.33073334028633,29,175,3.40119738166216,5.17048399503815,58,0,42.0689954375954,0.00902083714083371,4.07753744390572,0,3.76280337484684,0.00898039243755708,3,1.38629436111989,15.5033191908729,"A","A23",0,0.094978087687812,3.16227766016838
"A23P",2014,204,5.32300997913841,10,2.39789527279837,36,3.61091791264422,62,446,4.14313472639153,6.10255859461357,124,0,188.430596027185,0.0227164920363287,4.8283137373023,0,5.2440227095597,0.0224623146764665,10,2.39789527279837,15.5581743567937,"A","A23",0,0.150719912540874,3.16227766016838
"A24B",2014,141,4.95582705760126,3,1.38629436111989,86,4.46590811865458,29,211,3.40119738166216,5.35658627467201,58,0,23.1510991879592,0.0113048037993824,4.07753744390572,0,3.18432989409217,0.0112413820376984,12,2.56494935746154,15.6070758416729,"A","A24",0,0.106324050898103,1.73205080756888
"A24C",2014,41,3.73766961828337,3,1.38629436111989,117,4.77068462446567,18,124,2.94443897916644,4.8283137373023,36,0,21.7819036371165,0.00506142263730536,3.61091791264422,0,3.12596652068722,0.00504865669551327,3,1.38629436111989,15.6070757416729,"A","A24",0,0.0711436760176571,1.73205080756888
"A24D",2014,156,5.05624580534831,3,1.38629436111989,72,4.29045944114839,39,181,3.68887945411394,5.2040066870768,78,0,74.2698810733055,0.0151412779650676,4.36944785246702,0,4.32108006904394,0.0150277929210728,5,1.79175946922805,15.6070758416729,"A","A24",0,0.123049900304989,1.73205080756888
"A24F",2014,188,5.24174701505964,3,1.38629436111989,140,4.94875989037817,30,130,3.43398720448515,4.87519732320115,60,0,37.7793954849162,0.0134893173046208,4.11087386417331,0,3.65788906137213,0.0133991464543879,12,2.56494935746154,15.6070758416729,"A","A24",0,0.116143520286845,1.73205080756888
"A41B",2014,58,4.07753744390572,5,1.79175946922805,124,4.8283137373023,17,168,2.89037175789616,5.12989871492307,34,0,16.2327947361772,0.00567172350067761,3.55534806148941,0,2.84681423913799,0.00565569983625605,3,1.38629436111989,15.6070758416729,"A","A41",0,0.075310845836955,2.23606797749979
"A41C",2014,127,4.85203026391962,5,1.79175946922805,45,3.8286413964891,10,122,2.39789527279837,4.81218435537242,20,0,5.81299854980869,0.0040489737860555,3.04452243772342,0,1.91883233893501,0.00404079875126667,3,1.38629436111989,15.6070758416729,"A","A41",0,0.0636315470977682,2.23606797749979
"A41D",2014,645,6.4707995037826,5,1.79175946922805,316,5.75890177387728,119,811,4.78749174278205,6.69950034016168,238,0,1433.80812727986,0.0429348077376692,5.47646355193151,0,7.26878641004121,0.0420386694991505,155,5.04985600724954,15.6070758416729,"A","A41",0,0.207207161405366,2.23606797749979
"A41F",2014,50,3.93182563272433,5,1.79175946922805,41,3.73766961828337,12,115,2.56494935746154,4.75359019110636,24,0,7.7675423071844,0.00351629754471937,3.2188758248682,0,2.17105652847643,0.00351012982463847,5,1.79175946922805,15.6070758416729,"A","A41",0,0.0592983772519904,2.23606797749979
"A41G",2014,42,3.76120011569356,5,1.79175946922805,45,3.8286413964891,21,103,3.09104245335832,4.64439089914137,42,0,22.8865412242611,0.00793615803642424,3.76120011569356,0,3.17331517162895,0.00790483236208819,1,0.693147180559945,15.6070758416729,"A","A41",0,0.0890851168064803,2.23606797749979
"A41H",2014,21,3.09104245335832,5,1.79175946922805,63,4.15888308335967,14,104,2.70805020110221,4.65396035015752,28,0,7.42013864647824,0.00524342177804301,3.36729582998647,0,2.13062629444625,0.00522972290717816,4,1.6094379124341,15.6070759416729,"A","A41",0,0.0724114754582656,2.23606797749979
"A42B",2014,312,5.74620319054015,1,0.693147180559945,128,4.85981240436167,60,484,4.11087386417331,6.18414889093748,120,0,218.897658374988,0.0228711643212426,4.79579054559674,0,5.3931622489137,0.0226135399585785,91,4.52178857704904,15.6070758416729,"A","A42",0,0.15123215372811,1
"A42C",2014,10,2.39789527279837,1,0.693147180559945,17,2.89037175789616,5,72,1.79175946922805,4.29045944114839,10,0,1.29929366101964,0.001813480107818,2.39789527279837,0,0.832601971864541,0.00181183773807075,7,2.07944154167984,15.6070758416729,"A","A42",0,0.0425849751416858,1
